A4_name,main_vein_curvature,sub_vein_1_curvature,sub_vein_2_curvature,sub_vein_3_curvature,sub_vein_4_curvature,sub_vein_5_curvature
l4nr001.JPG,1.4389285577806108,0.0038131870169961363,0.006090868548243839,0.049610045616323636,3.140543778952992e-08,0.008717761084723224
l4nr001.JPG,1.3757259900036958,0.011147572033927224,0.006902087402966594,0.0014899074424997842,5.3435029121118764e-08,0.28708971442284437
l4nr001.JPG,0.13694939121689897,0.01842634952033182,0.00886741308983267,0.028775107243264996,4.123146432527331e-08,0.19302677605263407
l4nr001.JPG,0.13704923192745277,0.025791802422378447,0.011905296018474346,0.2176570918100472,5.697573014155745e-08,0.007423834614180623
l4nr001.JPG,1.4495724382847488,0.03332983777121141,0.01588619642590125,0.9117104064318441,8.153279386547648e-08,0.0006725393868728316
l4nr001.JPG,1.4476418087843075,0.04105380302157241,0.01716290488747159,0.9005270932200496,4.698042801392459e-08,0.00010141821664355157
l4nr001.JPG,0.14106641791855692,0.048883688144156286,0.012666743392411056,0.2077341872830763,6.4342629721775735e-09,0.0003562671801571869
l4nr001.JPG,0.14187658713301454,0.05335047676728447,0.002900709811400527,0.19620300681502778,5.873607894412841e-09,0.00043723693464524404
l4nr001.JPG,1.6417530891557024,0.050455866049938125,0.012352932831749352,0.8355943972510824,1.4936399369316437e-08,0.00010839111823504383
l4nr001.JPG,1.3889133542269616,0.03967597733877699,0.02709369632382051,0.8313689800458531,2.3271760122994178e-08,0.00021422915434162414
l4nr001.JPG,1.5908414535687232,0.021072978748663564,0.0341672001373762,0.1648223978714659,3.054639029861718e-08,0.00024419146584238734
l4nr001.JPG,1.6045970455741245,0.005026537448705538,0.031999482256824745,0.005218395899112186,3.755671413039066e-08,0.00038718204349109416
l4nr001.JPG,1.311937648167311,0.028130520352457146,0.018910870133496828,0.03981017488078595,4.3258746218768284e-08,0.0003716169157175002
l4nr001.JPG,1.6158435587651627,0.03787447351500827,0.000839764506240704,0.036125844265107676,4.806964284718545e-08,0.0005074829073967419
l4nr001.JPG,0.005791115727050644,0.034463875814124106,0.014853208255261425,0.0013748029216020226,4.278347986500386e-08,0.00045048843190994447
l4nr001.JPG,1.4277910886132548,0.018574857841974532,0.027316898959479724,0.13918450779059108,1.5526317518014915e-08,0.0006241615485526983
l4nr001.JPG,1.384423688001921,0.009403417199771644,0.036116446434239044,0.8482062074788885,8.62261650531257e-08,0.0009470447529555382
l4nr001.JPG,0.08335822055956593,0.030621177737758205,0.041198081851850636,0.057574547236885404,3.5026493690913956e-08,0.0017469197254080158
l4nr001.JPG,0.0031066073088349792,0.02527798745413359,0.04287143164609353,0.08299888713500037,2.532330354401888e-07,0.001198198183150348
l4nr001.JPG,0.08901437698969832,0.0074456703716775825,0.04173672258223212,1.3716658624531497,2.3760248137488628e-07,0.002205815264813964
l4nr001.JPG,1.6384870136942282,0.06640005068726011,0.03852866184276397,1.481717917348899,9.522982918652339e-08,0.0013900391761288218
l4nr001.JPG,1.3727389059455033,0.14294171544788623,0.03398124850119873,0.10289656359293664,6.378297309529685e-08,0.0028085323019255795
l4nr001.JPG,1.529779514615068,0.17259387216890545,0.028712711622763162,0.6851179370342015,1.6912419852987517e-07,0.001559818781063433
l4nr001.JPG,1.6329486135842,0.1317442398036379,0.023141873470205836,0.36231054531463974,1.691381252637915e-08,0.00039598500418517576
l4nr001.JPG,0.8514894730903737,0.07353640794448012,0.01748106122580055,0.2773621339090165,3.2929725828289733e-07,0.0028040507184619134
l4nr001.JPG,0.09687806100725203,0.019693939282793713,0.01175603276575101,0.009730234243794132,2.936325527170947e-07,0.00489671592433891
l4nr001.JPG,0.8478858683187755,0.02489274650372225,0.0058247130919139465,2.0512642259444394,8.884960726414451e-08,0.0018720386491297449
l4nr001.JPG,0.07231100704183267,0.06271878296449142,0.00038919850382528504,96.84340646176906,1.3260089423844472e-07,0.0013019773529732502
l4nr001.JPG,0.030108284961533158,0.09723508546037851,0.00393981227493129,9.304635862231912,2.821682726005126e-07,2.4749716277938427e-05
l4nr001.JPG,0.008693699093115938,0.11249558304950827,0.00739591040262489,5.256742784500626,2.7378694614795136e-07,0.0013727373287802146
l4nr001.JPG,0.0020054873081003775,0.08115820795948321,0.010037923731323836,6.823501946123,3.286287033217183e-07,0.0015412829721547533
l4nr001.JPG,0.0005684943558516468,0.021775447336319694,0.011793446653791404,45.25128691886868,4.0557622891640117e-07,0.0026389085262573907
l4nr001.JPG,4.371127510315262e-05,0.023811774422861587,0.01249344396632496,7.665762869745048,4.910543501630115e-07,0.002556745524450441
l4nr001.JPG,0.0025963654126226524,0.04845830734833606,0.011912919619720462,4.980555490271956,6.016857520113681e-07,0.003518710416168753
l4nr001.JPG,0.010084938792653523,0.052434585775778086,0.010731599587208583,0.12756627611937957,7.56549824292059e-07,0.0035431881764071767
l4nr001.JPG,0.04372702778748122,0.04001507660394484,0.009840135501531398,0.020238545821197353,9.476127895814178e-07,0.03633314801722694
l4nr001.JPG,0.09474897353470395,0.02471434832434695,0.00931019119144443,0.3432934549292533,1.181860951930896e-06,0.021279045193088278
l4nr001.JPG,1.42740315642891,0.01551229733795936,0.009203540070400178,0.09760775741461135,1.4992927502346836e-06,0.07517379054872403
l4nr001.JPG,1.4071568530438814,0.011203438245368194,0.00957707122462107,0.20784209958424618,1.8772715222568389e-06,0.002078404725388298
l4nr001.JPG,0.13698964489633486,0.011161467384482524,0.010489301058303023,0.03255584206134617,2.400162668920826e-06,0.0008501598321230593
l4nr001.JPG,0.13663031249825974,0.014945234253341553,0.012008164946260474,1.1893282538285488,3.2055157190465318e-06,0.003855072408934647
l4nr001.JPG,1.3494722379081259,0.018659294516777343,0.012665916466715709,0.13587445852271263,4.341359720128826e-06,0.32706014939365924
l4nr001.JPG,1.4095222273103771,0.019060598651725814,0.010715590824410422,2.2560130912456766,5.841176912279543e-06,0.16446293119000865
l4nr001.JPG,0.00020291391353600594,0.016703628466541765,0.005885381780679287,1.5527057707506462,8.012502951737502e-06,0.005684244572045734
l4nr001.JPG,1.4129700079497478,0.012090037350225215,0.001852570109052212,0.122064593101552,1.1457134460412979e-05,9.447835555748265e-05
l4nr001.JPG,1.3567604572335872,0.005478255918675802,0.0085870665702974,0.08553040815128062,1.784191298391108e-05,
l4nr001.JPG,0.13621294110801982,0.0013683187373056912,0.010625998213667005,0.9949913595692838,3.0105477901310753e-05,
l4nr001.JPG,0.13805585805208384,0.0069485293973392875,0.00833094546922201,0.11418832279568977,5.625457052681087e-05,
l4nr001.JPG,1.428627610048121,0.011491989637554281,0.004654868443478242,0.4626998615507821,0.00011693111061509863,
l4nr001.JPG,1.4591812703924425,0.015034228659252236,0.0021565696978929896,4.531290324723801,0.00032830072903621373,
l4nr001.JPG,0.09383199243325897,0.017460415335711833,0.000741574879372352,4.185306246388746,0.0016344671982914418,
l4nr001.JPG,0.046083456596406065,0.018545156533621935,0.00037519699421493266,0.693754080149271,0.07374773626008414,
l4nr001.JPG,0.008212006278670374,0.018000963359475215,0.0010502278085689294,1.5901631210560048,0.02674964907998464,
l4nr001.JPG,0.005117417941019612,0.01554111057740528,0.0027557829856688764,1.0361469649012354,0.0012210395645013473,
l4nr001.JPG,0.0028992368783017464,0.010954864611131168,0.0054465277345384375,1.148936251342348,0.0002978416965191799,
l4nr001.JPG,0.003321107663537091,0.004187499737239121,0.008180647109861683,0.817294274726155,0.0001099205993954605,
l4nr001.JPG,0.004122891773056233,0.0006875643857079675,0.010075192064723246,0.23042275106671534,5.486384664459282e-05,
l4nr001.JPG,0.0042849125046712485,0.00042419366253490797,0.01116575114060522,0.3940741565568507,3.157540305260888e-05,
l4nr001.JPG,0.004639470281142529,0.0076037201376136666,0.011522442040274639,1.2680832751948565,1.984296566732664e-05,
l4nr001.JPG,0.0047856180573256695,0.021460168044614685,0.011232867598683248,0.7821216605878462,1.2890536181814936e-05,
l4nr001.JPG,0.004579538235468976,0.04392973780568226,0.010386727190781016,0.06511007308018762,9.099437468997433e-06,
l4nr001.JPG,0.004572328629662296,0.06750077527195858,0.009062976295229449,0.028964822978096876,6.582709160698791e-06,
l4nr001.JPG,0.004301025533697269,0.07916208123703114,0.007622265950392099,0.054154809921736345,5.0634370307019035e-06,
l4nr001.JPG,0.0013322379020715095,0.07273488402304852,0.006361347544089938,0.01887567422275991,4.056497301850016e-06,
l4nr001.JPG,0.011573344726652468,0.04405894653735534,0.005253473755307631,0.17743150785675135,3.262395495058871e-06,
l4nr001.JPG,0.034116973724114756,0.006737200948387983,0.004277094103587127,0.07928765226789167,2.529149763902845e-06,
l4nr001.JPG,0.0819897123495771,0.05514001754211594,0.0034149611672370525,0.05604014798513251,1.976980954188641e-06,
l4nr001.JPG,1.3057209997835484,0.07703912216821028,0.002653402415397288,0.4267758309690554,1.5529644239837896e-06,
l4nr001.JPG,0.48509540558576414,0.07402470468069544,0.0019817298574924887,0.018586657049117793,1.178306713722304e-06,
l4nr001.JPG,0.48245605035362066,0.05218170508276144,0.001391761130480382,0.035710964230847936,8.3819771071439e-07,
l4nr001.JPG,1.2483177928487859,0.016859220084970154,0.0008774284788593776,0.01826910306226451,5.446917828505606e-07,
l4nr001.JPG,0.131760219682917,0.015708250806374585,0.000434455239528175,0.008106279015502387,2.8779526871291625e-07,
l4nr001.JPG,0.12571593677833917,0.031815754560924156,6.008243117464958e-05,0.06064893627423238,1.0012690629712223e-07,
l4nr001.JPG,1.6603347749866997,0.029968092027910086,0.0002471693078854207,0.3179974278885012,2.515896776369453e-08,
l4nr001.JPG,1.6297168856228013,0.0068721821612698925,0.00048771490055094186,0.3337544567801028,2.694193200271868e-07,
l4nr001.JPG,0.1012315905839834,0.037190500397075735,0.0006611075989200334,0.2376451620545286,4.747288486595607e-07,
l4nr001.JPG,0.03916246994463041,0.07029827271398924,0.0007662380032020358,0.19383848660178132,4.864263044081812e-07,
l4nr001.JPG,0.018416822464490386,0.06874267532628243,0.0008015362818668737,0.13247680122873456,4.527312438512955e-07,
l4nr001.JPG,0.008527623550718759,0.04444935349290541,0.0007651828255491988,0.9079387967046754,4.176970950975767e-07,
l4nr001.JPG,0.04771367140751249,0.005398423730473846,0.0006553307649802325,0.9406995836861862,3.850230613769674e-07,
l4nr001.JPG,0.09066057470075874,0.055785616866644405,0.00047034183681969377,0.19674855507440783,3.787240871009684e-07,
l4nr001.JPG,1.3362657366717874,0.13226845978164262,0.00020903495468015145,0.0014288801876489576,2.950805317808163e-07,
l4nr001.JPG,1.3497897472285834,0.18105946828237113,0.00012905547430040298,0.0016884901971276945,1.0857455968193163e-07,
l4nr001.JPG,0.0030667625497220003,0.14739352514198686,0.0005434169367886621,0.1571294106205073,7.364041365063062e-08,
l4nr001.JPG,1.2774819718924795,0.009799878260362188,0.0010322999689165184,0.9066851111334983,2.299013307831691e-07,
l4nr001.JPG,1.2659630919580793,0.21041055777855477,0.0015924738021686371,0.009697874581941348,3.355334301056274e-07,
l4nr001.JPG,0.00034904826956231184,0.2871551793617237,0.0022190097952200258,0.8943594734509271,4.500063933338145e-07,
l4nr001.JPG,1.2577650311215498,0.15528671080912174,0.0029051082551405432,0.027486765776896373,5.203706772195347e-07,
l4nr001.JPG,1.263079711978639,0.021398861449654562,0.003641986038161821,0.7390482138908145,3.215161261376941e-07,
l4nr001.JPG,0.007912175379264263,0.08420184256218813,0.004418843244908889,1.2378169833250323,7.964436656161981e-08,
l4nr001.JPG,1.4769206586104988,0.1627072987246584,0.005222926957358946,1.1855244528190347,4.01721632577821e-07,
l4nr001.JPG,1.2685459686131866,0.07747108625926084,0.0027629676772705273,1.188028501318324,6.465018113510976e-07,
l4nr001.JPG,1.3538691294468832,0.06409064207737757,0.006208335141977888,1.2642177733201103,2.489539302756758e-08,
l4nr001.JPG,1.5611049093409588,0.17881429050390873,0.017404450706511747,0.7451269220748299,9.625513978746717e-07,
l4nr001.JPG,0.141266835939226,0.08552986158519243,0.026238782853186496,0.042025008715892286,1.758831014694728e-06,
l4nr001.JPG,0.14953448671637165,0.25058960671537567,0.3956169524324852,0.9548640926324551,2.8662162960317197e-06,
l4nr001.JPG,1.6768157138828776,0.17956633811984712,0.6451431567325816,0.0023615905277298258,4.4205336125932464e-06,
l4nr001.JPG,1.4485863822097826,0.020256391419236557,0.605391066950774,1.2934503414716936,6.840563584992766e-06,
l4nr001.JPG,1.6991815513994037,0.08269200695207699,0.4577197833310678,1.2778223593266118,1.0207360937476895e-05,
l4nr001.JPG,1.7677806524332256,0.09777747858840546,0.0445774328492083,0.06599314836490724,1.5734223789047574e-05,
l4nr001.JPG,1.5220880335195157,0.05394236349950385,0.013910045142029375,0.003657966453223877,2.542517208750587e-05,
l4nr001.JPG,2.032349602243587,0.008608949320479762,0.002223540913214833,0.06352492675313492,4.388213222726564e-05,
l4nr001.JPG,0.09219236981979416,0.013369468448318558,0.0012336132794092223,1.3013981653748599,9.083106733913391e-05,
l4nr001.JPG,0.06279657615515519,0.016678391963608572,0.00048095846441879056,1.304654532229981,0.0002844680518531555,
l4nr001.JPG,0.00010962112503916221,0.0004843901394136013,4.0852081937141094e-05,0.050139878636184874,0.0021290708449026225,
l4nr001.JPG,0.013714248996239919,0.019240796809427356,8.948886042249333e-05,0.012510581264809396,0.08631031277550409,
l4nr001.JPG,0.010696349438625099,0.026640845688080794,6.921174596686084e-05,0.016704526443627726,0.030449320010186853,
l4nr001.JPG,0.00946773688932843,0.02385283632849835,5.7736083115149993e-05,0.04332448265110917,0.0012911665513429885,
l4nr001.JPG,0.00855316651472496,0.01359863210690069,5.509411869040404e-05,1.3746214696528993,0.0002677849279625738,
l4nr001.JPG,0.006288643781392348,0.0028818156081012237,6.129838086378906e-05,1.1989320291327572,0.0002821791431178462,
l4nr001.JPG,0.004067310648597912,0.019047640313938213,7.634390555980945e-05,1.2200879754180294,0.0006730424456546769,
l4nr001.JPG,0.001138367711189465,0.02844923152277059,0.00010021052517635702,1.4258183616106297,0.0005713800246393548,
l4nr001.JPG,0.0015835060960687937,0.030089820900772717,0.0001328651981233185,0.0028862621124690325,0.0004323710851376375,
l4nr001.JPG,0.003710271722190976,0.02191829003396217,0.00017426435862195297,1.3879320453483124,0.0006719499650782943,
l4nr001.JPG,0.005159698114278229,0.00284395489914209,0.00022435626732979314,1.176706865338249,0.0011918510040548208,
l4nr001.JPG,0.005966064599656254,0.015361802884247138,0.00028308334462658215,1.247737813278278,0.0008916472430927402,
l4nr001.JPG,0.006150014074366038,0.021490270493381036,0.00035038446977626707,1.2421224690202852,0.001464507586898426,
l4nr001.JPG,0.005752026376032157,0.017280298235422306,0.0004261972306263654,1.2003699854591852,0.000961648759583931,
l4nr001.JPG,0.00480766663999609,0.004675981853534434,0.0005104601099753274,1.2026984764273558,0.0016613917221563919,
l4nr001.JPG,0.003343374193399584,0.016430328521770732,0.0006031145961863436,1.1919480683552917,0.0010401035279786848,
l4nr001.JPG,0.0013666647369355383,0.0386607449031621,0.0006803611573057057,1.189805837730809,0.0022490163973323822,
l4nr001.JPG,0.0011418058687784496,0.052068481582157544,0.0007186593731549316,1.1886842528188046,0.0014723836635311982,
l4nr001.JPG,0.0036993292020301768,0.052493406236343736,0.0007183554624170224,1.1850002546912215,0.005889524812837128,
l4nr001.JPG,0.005815906650157076,0.034637233627733584,0.0006797803760337522,1.1932814111657462,0.00688250933545925,
l4nr001.JPG,0.007501839247125539,0.0035403429777048265,0.0006032100662961816,1.1861808351777268,0.01763261210008069,
l4nr001.JPG,0.008741283181895808,0.04028153399092765,0.0004888259981918821,1.2219370027201646,0.00803362953759786,
l4nr001.JPG,0.009498487228256637,0.05459209571411371,0.00033667566831968495,1.225916698736502,0.058224303259696804,
l4nr001.JPG,0.009724355255574538,0.04986608191067888,0.00014663282733632375,1.1379935815784048,0.022836664664550588,
l4nr001.JPG,0.009363795397714602,0.03202864654639374,8.164297064401386e-05,1.3263020340178553,0.38913506340172527,
l4nr001.JPG,0.00836401485862004,0.004122621526427194,0.00034874794221503093,0.012840655241301478,0.5759460680233781,
l4nr001.JPG,0.006683618349169394,0.025755081573826895,0.0006555772954187254,1.3358614726399765,0.5600161569578078,
l4nr001.JPG,0.00430215441778176,0.051072558445986724,0.001003370686958727,1.3354863923769995,0.22264509184166764,
l4nr001.JPG,0.0012296530906629945,0.07190127144386205,0.001393760561071792,0.0010598682882965134,0.07644842013990573,
l4nr001.JPG,0.001940528756301439,0.08401198015626873,0.0018288240502465124,1.3152866468500375,0.028615699605898447,
l4nr001.JPG,0.004601925071683704,0.08065991613512194,0.0023111391200368956,1.316890977648413,0.009650285853833866,
l4nr001.JPG,0.006719598446542221,0.06845731990411062,0.002832960810463384,0.0013398452745571026,0.012873775179726649,
l4nr001.JPG,0.008285513950056474,0.061028457630898404,0.0033871798750239068,1.3392814759518428,0.046507685591542614,
l4nr001.JPG,0.009313150795284119,0.061078878993449305,0.003978338629789138,1.343479035228234,0.08652065728168376,
l4nr001.JPG,0.009831778120325424,0.0706552583094819,0.00461187028347177,0.009067105561443826,0.04825440901732368,
l4nr001.JPG,0.00988064038267997,0.09131153036265413,0.005294235664854468,1.3828486099358879,0.05089877790155993,
l4nr001.JPG,0.009503315578047638,0.08781832673917782,0.006033090643767276,1.1894321147705533,0.026796431202935157,
l4nr001.JPG,0.00874248004859486,0.021179546409855674,0.006837490734698949,1.189858104667147,0.001880783978248641,
l4nr001.JPG,0.007635266249028028,0.12285886791636173,0.007718140465022453,1.387622871130032,0.03188321280531765,
l4nr001.JPG,0.006209185360818073,0.3747420613648094,0.008687696232032194,0.009403278811691963,0.001581053767375894,
l4nr001.JPG,0.004701591950766508,0.5446607522413426,0.009761132412263193,1.3520651514472866,0.030231291958878134,
l4nr001.JPG,0.0033220298607529062,0.947451633955041,0.010956181127184028,1.351136745782017,0.008005868689271655,
l4nr001.JPG,0.0020502038493955023,0.2696120641218922,0.01229385576984092,2.141230918347659e-05,0.02231321338291564,
l4nr001.JPG,0.0008686737770577276,0.026539815229687565,0.01379906620242251,1.3514468766564425,0.02564787841202676,
l4nr001.JPG,0.0002365086616283271,0.02254516256543323,0.015501327806899126,1.3527075802443995,0.009705935272724767,
l4nr001.JPG,0.0012761433326804702,3.8464969285738295,0.01312526299765529,0.00939497249904987,0.05589478392210391,
l4nr001.JPG,0.0022663268690657694,0.016385320132411785,0.0017197272727797648,1.3884170135922604,0.0031138006912587507,
l4nr001.JPG,0.003186646251882422,1.5719073850996585,0.024004979786209718,1.1899944738640291,0.3133772020052297,
l4nr001.JPG,0.004140984580341204,0.04320535664876466,0.08723945895225417,1.1892069297584191,1.700346545533883,
l4nr001.JPG,0.004823320003314502,0.0035786652153782877,0.0599894030093897,1.380962076242615,0.3108324053253457,
l4nr001.JPG,0.006146159177624208,0.19527433097224947,0.30900332571841327,0.009146347553343948,4.003042240809996e-05,
l4nr001.JPG,0.005600114013751956,2.5540741230084305,12.76218514078393,1.3463916509832814,0.014007458933770799,
l4nr001.JPG,0.009703405440019096,0.8313357962083547,0.8785926201759101,1.3390516004725346,0.0043041915670341685,
l4nr001.JPG,0.00250684540873819,0.48539248169674026,0.006997813963359068,0.008314877240470184,0.00996712612347505,
l4nr001.JPG,0.019974088485427643,0.013117134044162995,0.02955424505133139,1.2689397202537185,0.17411981496020942,
l4nr001.JPG,0.01060702815819065,0.11674568643858982,0.004220759931678819,1.226271120659246,0.0017599890616043293,
l4nr001.JPG,0.03309277614410929,0.10822339037933176,0.004427857148617663,0.06518113109301962,0.005478713144985762,
l4nr001.JPG,0.030437034028160333,0.0841577210869087,0.3264577986229709,0.0654392226713704,0.022124392685806044,
l4nr001.JPG,1.72973237087416,0.050240894440837854,0.0010151494183161117,1.3270983649583556,8.630046061946797e-06,
l4nr001.JPG,0.04123361104633071,0.012960773584245439,0.1280915066470376,1.2499129039820127,0.0010234393476478293,
l4nr001.JPG,0.010650256124179323,0.022216952592532882,0.005867833224883154,0.7969046608449009,3.6803212205339116e-05,
l4nr001.JPG,0.0012739651080363212,0.04599947198571735,0.6584386102228967,0.03954503036075704,,
l4nr001.JPG,0.07367993079919417,0.05296298302538536,0.0009417063028861466,0.9127083504893218,,
l4nr001.JPG,4.9506640735863,0.046659303188944214,0.0001241916703912841,0.9698133530166609,,
l4nr001.JPG,100.18230075486194,0.0317353586949169,0.00012247825487732888,0.14728847819134824,,
l4nr001.JPG,450.68637097800047,0.01124437268759771,0.0020406265972211625,0.8604346453927055,,
